LINK,A,B,a0,a1,a2,a3,a4
50739,23822,23291,18.6690009691,0.0,0.0,0.0,4.26817580455e-12
50740,23822,25138,18.9022471378,0.0,0.0,0.0,4.32150140325e-12
50741,23823,25095,50.0633180169,0.0,0.0,0.0,1.83337346253e-11
50742,23823,23824,8.34483950798,0.0,0.0,0.0,1.9078279625e-12
50743,23823,30344,19.3681252424,0.0,0.0,0.0,4.42801217247e-12
50744,23824,24682,42.3438717265,0.0,0.0,0.0,1.55067889624e-11
50745,23824,31271,4.41079736918,0.0,0.0,0.0,1.00841275016e-12
50746,23824,23823,8.34483950798,0.0,0.0,0.0,1.9078279625e-12
50747,23825,26117,1.53546755332,0.0,0.0,0.0,3.51044250874e-13
50748,23825,23116,31.2690193511,0.0,0.0,0.0,2.93147056417e-13
50749,23826,23827,26.0690912511,0.0,0.0,0.0,5.96001171722e-12
50750,23826,23579,7.16127207416,0.0,0.0,0.0,1.07419081112e-12
50751,23826,23726,28.6910418872,0.0,0.0,0.0,4.30365628308e-12
50752,23826,25046,34.0292137466,0.0,0.0,0.0,7.77988425849e-12
50753,23827,23828,62.6236588412,0.0,0.0,0.0,1.43172516784e-11
50754,23827,23826,26.0690912511,0.0,0.0,0.0,5.96001171722e-12
50755,23827,24592,32.1773107568,0.0,0.0,0.0,7.35649537191e-12
50756,23827,24591,22.0317712045,0.0,0.0,0.0,5.03698472898e-12
50757,23828,23829,42.5160111577,0.0,0.0,0.0,9.72016715996e-12
50758,23828,23827,62.6236588412,0.0,0.0,0.0,1.43172516784e-11
50759,23828,24670,70.8154878638,0.0,0.0,0.0,1.61900978198e-11
50760,23828,24390,21.8718292427,0.0,0.0,0.0,5.00041820821e-12
50761,23829,23830,21.6038900102,0.0,0.0,0.0,4.93916095341e-12
50762,23829,24312,10.4452194035,0.0,0.0,0.0,2.38802455498e-12
50763,23829,23828,42.5160111577,0.0,0.0,0.0,9.72016715996e-12
50764,23829,30101,17.193207599,0.0,0.0,0.0,3.93077448536e-12
50765,23830,23829,21.6038900102,0.0,0.0,0.0,4.93916095341e-12
50766,23831,30242,28.0856601971,0.0,0.0,0.0,1.02852759511e-11
50767,23831,23996,25.2320743856,0.0,0.0,0.0,5.76864983667e-12
50768,23831,26478,27.3811699244,0.0,0.0,0.0,6.25998397906e-12
50769,23832,25186,10.8700876492,0.0,0.0,0.0,1.63051314738e-12
50770,23833,24836,4.90374746577,0.0,0.0,0.0,1.12111281796e-12
50771,23833,28286,5.53594609731,0.0,0.0,0.0,1.26564839902e-12
50772,23834,28851,81.6333732188,0.0,0.0,0.0,2.98950341378e-11
50773,23834,31050,29.2272051885,0.0,0.0,0.0,1.07033222126e-11
50774,23835,23836,37.4696028012,0.0,0.0,0.0,1.37217783696e-11
50775,23835,24066,45.978299119,0.0,0.0,0.0,1.05117281936e-11
50776,23835,24065,46.7654259608,0.0,0.0,0.0,1.06916840331e-11
50777,23836,23835,37.4696028012,0.0,0.0,0.0,1.37217783696e-11
50778,23836,25172,44.7700570349,0.0,0.0,0.0,1.63952845587e-11
50779,23836,23855,112.861515889,0.0,0.0,0.0,4.13311215415e-11
50780,23837,23127,26.3761681307,0.0,0.0,0.0,6.03021676512e-12
50781,23837,30140,42.4553821997,0.0,0.0,0.0,9.70630594414e-12
50782,23837,23193,36.5131670188,0.0,0.0,0.0,8.34777480997e-12
50783,23837,22931,36.7591729835,0.0,0.0,0.0,8.40401760025e-12
50784,23838,23127,11.6306008239,0.0,0.0,0.0,2.65903082394e-12
50785,23838,23127,11.6305982507,0.0,0.0,0.0,2.65903023565e-12
50786,23838,23839,41.8568139565,0.0,0.0,0.0,9.56945906643e-12
50787,23838,26295,18.4964917307,0.0,0.0,0.0,2.12895370631e-13
50788,23839,28150,25.7095544622,0.0,0.0,0.0,5.87781309149e-12
50789,23839,24143,39.1794158099,0.0,0.0,0.0,8.95734243483e-12
50790,23839,23838,41.8568139565,0.0,0.0,0.0,9.56945906643e-12
50791,23839,30133,41.7460361802,0.0,0.0,0.0,9.54413264293e-12
50792,23840,23841,32.5421103389,0.0,0.0,0.0,7.43989719683e-12
50793,23840,24805,19.0590437102,0.0,0.0,0.0,4.35734881348e-12
50794,23840,30133,67.0252400355,0.0,0.0,0.0,1.53235573927e-11
50795,23840,23792,46.053063887,0.0,0.0,0.0,1.05288211904e-11
50796,23841,24172,27.5573611924,0.0,0.0,0.0,1.00918070773e-11
50797,23841,23840,32.5421103389,0.0,0.0,0.0,7.43989719683e-12
50798,23841,26122,127.542532056,0.0,0.0,0.0,2.91592437256e-11
50799,23842,27380,1.826555411,0.0,0.0,0.0,4.17593829675e-13
50800,23842,23843,7.21329048706,0.0,0.0,0.0,1.64912905511e-12
50801,23842,26465,11.0301681795,0.0,0.0,0.0,1.65452522693e-12
50802,23843,26454,4.87977713345,0.0,0.0,0.0,1.11563263225e-12
50803,23843,28473,38.396145736,0.0,0.0,0.0,8.77826834385e-12
50804,23844,24279,42.5055481908,0.0,0.0,0.0,9.71777507791e-12
50805,23844,24203,19.4667288712,0.0,0.0,0.0,2.92000933068e-12
50806,23844,23192,24.3064712098,0.0,0.0,0.0,3.64597068147e-12
50807,23845,24634,50.152670914,0.0,0.0,0.0,1.14660884577e-11
50808,23845,28463,28.5451265997,0.0,0.0,0.0,6.52609204384e-12
50809,23846,24629,38.7631908298,0.0,0.0,0.0,1.41955044543e-11
50810,23846,26553,14.4786860648,0.0,0.0,0.0,3.31017056808e-12
50811,23847,27225,0.77854310117,0.0,0.0,0.0,1.77993393043e-13
50812,23847,25196,39.3258657741,0.0,0.0,0.0,8.99082436537e-12
50813,23847,29865,18.6722299628,0.0,0.0,0.0,4.26891402898e-12
50814,23848,27224,1.31663585349,0.0,0.0,0.0,3.01014141172e-13
50815,23848,24525,68.78938966,0.0,0.0,0.0,1.57268837814e-11
50816,23848,23847,32.2899111526,0.0,0.0,0.0,7.3822384894e-12
50817,23849,23302,42.842126633,0.0,0.0,0.0,9.7947248818e-12
50818,23849,23848,19.8448477508,0.0,0.0,0.0,4.53700222927e-12
50819,23850,30901,4.17388456351,0.0,0.0,0.0,9.54248871401e-13
50820,23850,27223,0.98075324695,0.0,0.0,0.0,2.24223421799e-13
50821,23850,30900,3.15552278963,0.0,0.0,0.0,7.21427249572e-13
50822,23851,29467,2.98433298071,0.0,0.0,0.0,4.47649947107e-13
50823,23851,26627,1.32533103548,0.0,0.0,0.0,3.03002065726e-13
50824,23852,30299,2.27509524187,0.0,0.0,0.0,3.4126428628e-13
50825,23852,26622,1.6990477442,0.0,0.0,0.0,3.88442556972e-13
50826,23852,30298,3.6759691526,0.0,0.0,0.0,8.40413615135e-13
50827,23853,26621,1.77867607748,0.0,0.0,0.0,4.0664747999e-13
50828,23853,24064,105.742394156,0.0,0.0,0.0,2.41752158565e-11
50829,23853,30297,9.0323665436,0.0,0.0,0.0,1.35485498154e-12
50830,23854,26628,1.00586373282,0.0,0.0,0.0,2.29964273621e-13
50831,23854,23853,39.0062796788,0.0,0.0,0.0,5.85094195182e-12
50832,23854,24065,66.1263774489,0.0,0.0,0.0,1.51180561154e-11
50833,23855,23836,112.861515889,0.0,0.0,0.0,4.13311215415e-11
50834,23855,23854,5.66149675977,0.0,0.0,0.0,8.49224513965e-13
50835,23856,30852,1.59133912534,0.0,0.0,0.0,2.38700868801e-13
50836,23856,26630,1.89832253921,0.0,0.0,0.0,4.34001495019e-13
50837,23856,30851,4.35948491311,0.0,0.0,0.0,9.96681507342e-13
50838,23857,23858,33.9281955599,0.0,0.0,0.0,1.24248763037e-11
50839,23857,24087,9.52267366616,0.0,0.0,0.0,3.48730725079e-12
50840,23857,23572,39.2584134631,0.0,0.0,0.0,1.43768603991e-11
50841,23858,23857,33.9281955599,0.0,0.0,0.0,1.24248763037e-11
50842,23858,24087,16.7670587987,0.0,0.0,0.0,3.83334677611e-12
50843,23858,24250,5.28870483431,0.0,0.0,0.0,1.20912319029e-12
50844,23859,23165,9.66427298428,0.0,0.0,0.0,2.20948170651e-12
50845,23859,24238,38.5891966584,0.0,0.0,0.0,8.8224043572e-12
50846,23859,24766,27.3951815984,0.0,0.0,0.0,4.10927723976e-12
50847,23859,29175,15.3939230289,0.0,0.0,0.0,2.30908845434e-12
50848,23860,26182,24.874788873,0.0,0.0,0.0,5.68696590603e-12
50849,23860,23165,9.35964346422,0.0,0.0,0.0,2.13983618295e-12
50850,23860,24794,43.7423770176,0.0,0.0,0.0,1.00005434425e-11
50851,23861,30050,1.35323363493,0.0,0.0,0.0,4.95568958103e-13
50852,23861,23862,11.6992715313,0.0,0.0,0.0,4.28440119554e-12
50853,23861,23955,7.38698526588,0.0,0.0,0.0,1.68883979558e-12
50854,23862,23863,9.19261878002,0.0,0.0,0.0,3.36643754151e-12
50855,23862,23861,11.6992715313,0.0,0.0,0.0,4.28440119554e-12
50856,23862,23373,43.934669507,0.0,0.0,0.0,1.60893565089e-11
50857,23862,26263,13.0820141712,0.0,0.0,0.0,4.79077667403e-12
50858,23863,23862,9.19261878002,0.0,0.0,0.0,3.36643754151e-12
50859,23864,27270,5.67568169585,0.0,0.0,0.0,2.07849671479e-12
50860,23864,23865,23.4061073653,0.0,0.0,0.0,8.57157252148e-12
50861,23864,23804,16.9401736061,0.0,0.0,0.0,6.20367685771e-12
50862,23865,23864,23.4061073653,0.0,0.0,0.0,8.57157252148e-12
50863,23866,30983,88.5492925633,0.0,0.0,0.0,2.02444656066e-11
50864,23866,26452,2.61435988187,0.0,0.0,0.0,5.9770459119e-13
50865,23866,23227,26.8794077925,0.0,0.0,0.0,4.03191116887e-12
50866,23867,25913,1.00186457778,0.0,0.0,0.0,1.50279686667e-13
50867,23867,24755,5.01522489417,0.0,0.0,0.0,7.52283734125e-13
50868,23867,27295,19.7005020095,0.0,0.0,0.0,1.84692206339e-13
50869,23868,26162,1.73802331444,0.0,0.0,0.0,2.60703497166e-13
50870,23868,30994,2.29551973415,0.0,0.0,0.0,2.15204975077e-14
50871,23868,30503,2.8288739555,0.0,0.0,0.0,6.46747589278e-13
50872,23869,26680,0.967878575328,0.0,0.0,0.0,1.45181786299e-13
50873,23869,26954,6.55586283918,0.0,0.0,0.0,6.14612141173e-14
50874,23870,23869,0.975188038814,0.0,0.0,0.0,9.14238786388e-15
50875,23870,26952,3.83499749444,0.0,0.0,0.0,5.75249624166e-13
50876,23871,26943,3.37130288893,0.0,0.0,0.0,3.16059645838e-14
50877,23872,27425,2.05121985114,0.0,0.0,0.0,4.68957441962e-13
50878,23872,27427,0.570120048326,0.0,0.0,0.0,5.34487545306e-15
50879,23873,28677,1.21489523231,0.0,0.0,0.0,1.19773760986e-14
50880,23873,22933,4.88623095044,0.0,0.0,0.0,1.11710812767e-12
50881,23874,26242,2.68324721289,0.0,0.0,0.0,9.82634477377e-13
50882,23874,26966,3.81189098241,0.0,0.0,0.0,3.57364779601e-14
50883,23874,26968,3.19331240145,0.0,0.0,0.0,1.16942592826e-12
50884,23875,26713,1.04420438982,0.0,0.0,0.0,2.38729855926e-13
50885,23875,25910,13.4037615653,0.0,0.0,0.0,1.25660264674e-13
50886,23877,24330,59.73712222,0.0,0.0,0.0,2.18763875317e-11
50887,23877,23242,19.4203522256,0.0,0.0,0.0,4.43995249784e-12
50888,23877,24778,11.7393722651,0.0,0.0,0.0,2.68389855168e-12
50889,23878,23879,23.745753095,0.0,0.0,0.0,8.69595450255e-12
50890,23878,29183,6.10879256823,0.0,0.0,0.0,1.39661467038e-12
50891,23878,24576,4.76720429776,0.0,0.0,0.0,1.08989581567e-12
50892,23879,23878,23.745753095,0.0,0.0,0.0,8.69595450255e-12
50893,23880,30914,26.838546976,0.0,0.0,0.0,6.13592752081e-12
50894,23880,23637,29.9701100447,0.0,0.0,0.0,6.85187701067e-12
50895,23880,23881,65.801049098,0.0,0.0,0.0,1.50436783489e-11
50896,23881,28305,68.5518387692,0.0,0.0,0.0,1.56725740213e-11
50897,23881,26123,56.1792261424,0.0,0.0,0.0,1.28439017244e-11
50898,23881,23880,65.801049098,0.0,0.0,0.0,1.50436783489e-11
50899,23882,26462,2.28679780373,0.0,0.0,0.0,5.22816141685e-13
50900,23882,26123,18.9224205541,0.0,0.0,0.0,4.32611352402e-12
50901,23882,28477,19.398030968,0.0,0.0,0.0,2.90970464519e-12
50902,23883,23884,39.9419105084,0.0,0.0,0.0,1.46271644928e-11
50903,23883,23920,46.1128261542,0.0,0.0,0.0,1.68870212967e-11
50904,23883,25016,54.2986651155,0.0,0.0,0.0,1.98847650569e-11
50905,23884,23883,39.9419105084,0.0,0.0,0.0,1.46271644928e-11
50906,23884,24344,24.7081773192,0.0,0.0,0.0,5.64887455857e-12
50907,23884,23920,34.5042358692,0.0,0.0,0.0,7.8884855668e-12
50908,23885,22991,19.203769947,0.0,0.0,0.0,2.21036171611e-13
50909,23885,23886,34.8508063384,0.0,0.0,0.0,7.96771978474e-12
50910,23886,24202,10.5540438485,0.0,0.0,0.0,2.41290440066e-12
50911,23886,26100,20.5592643005,0.0,0.0,0.0,4.70033477377e-12
50912,23886,26103,42.6396031079,0.0,0.0,0.0,9.74842320711e-12
50913,23886,23885,34.8508063384,0.0,0.0,0.0,7.96771978474e-12
50914,23887,29203,1.01082918832,0.0,0.0,0.0,2.31099494357e-13
50915,23887,29847,2.68618424418,0.0,0.0,0.0,4.02927636628e-13
50916,23887,29841,2.41295824761,0.0,0.0,0.0,5.51659407319e-13
50917,23888,23889,18.8290847177,0.0,0.0,0.0,4.30477474113e-12
50918,23888,29856,38.6054644151,0.0,0.0,0.0,8.8261235517e-12
50919,23888,25007,9.82186738247,0.0,0.0,0.0,3.59687526214e-12
50920,23889,24226,6.44384733215,0.0,0.0,0.0,1.47321612532e-12
50921,23889,23890,18.0131640704,0.0,0.0,0.0,4.11823595573e-12
50922,23889,24227,3.7506834109,0.0,0.0,0.0,8.57495064221e-13
50923,23889,23888,18.8290847177,0.0,0.0,0.0,4.30477474113e-12
50924,23890,23800,29.1462950412,0.0,0.0,0.0,6.66353338847e-12
50925,23890,23889,18.0131640704,0.0,0.0,0.0,4.11823595573e-12
50926,23890,24881,5.06360762541,0.0,0.0,0.0,1.15766063681e-12
50927,23890,24460,7.96931663675,0.0,0.0,0.0,1.82197453972e-12
50928,23891,29805,1.42094272719,0.0,0.0,0.0,5.20364768256e-13
50929,23891,23892,16.2494539544,0.0,0.0,0.0,3.71501004902e-12
50930,23892,22324,0.920149811472,0.0,0.0,0.0,2.10368041032e-13
50931,23892,26953,6.19728893011,0.0,0.0,0.0,9.29593339517e-13
50932,23892,28526,91.4127624558,0.0,0.0,0.0,2.08991226465e-11
50933,23893,26869,25.2207371462,0.0,0.0,0.0,3.78311057193e-12
50934,23894,26190,0.953621769976,0.0,0.0,0.0,1.43043265496e-13
50935,23894,30880,9.95694291781,0.0,0.0,0.0,1.49354143767e-12
50936,23895,30881,0.66228022301,0.0,0.0,0.0,9.93420334515e-14
50937,23895,26189,1.72087767546,0.0,0.0,0.0,3.93433396311e-13
50938,23896,23231,5.50610749651,0.0,0.0,0.0,1.25882658814e-12
50939,23896,27834,17.6343371306,0.0,0.0,0.0,4.03162714463e-12
50940,23897,26144,123.005752728,0.0,0.0,0.0,2.81220285157e-11
50941,23897,24572,28.7085848094,0.0,0.0,0.0,4.3062877214e-12
50942,23898,24364,63.5687477695,0.0,0.0,0.0,2.32795707164e-11
50943,23898,23270,14.465555891,0.0,0.0,0.0,2.16983338365e-12
50944,23899,26914,23.8188519532,0.0,0.0,0.0,2.23301737061e-13
50945,23899,25567,4.89228392655,0.0,0.0,0.0,4.58651618114e-14
50946,23900,24408,151.082117636,0.0,0.0,0.0,5.5327923939e-11
50947,23901,23622,53.2175391751,0.0,0.0,0.0,1.94888449127e-11
50948,23901,24426,36.1582369976,0.0,0.0,0.0,8.26662940045e-12
50949,23901,30540,14.5583090696,0.0,0.0,0.0,3.32837427289e-12
50950,23902,24814,10.7350160754,0.0,0.0,0.0,3.93128030104e-12
50951,23902,24815,15.0983031564,0.0,0.0,0.0,3.45182971112e-12
50952,23902,30597,45.0999497661,0.0,0.0,0.0,1.03109167275e-11
50953,23903,23904,12.6214896317,0.0,0.0,0.0,4.62212755067e-12
50954,23904,27637,14.1115251609,0.0,0.0,0.0,3.22622888911e-12
50955,23904,23903,12.6214896317,0.0,0.0,0.0,4.62212755067e-12
50956,23904,24247,48.3902962393,0.0,0.0,0.0,1.10631678645e-11
50957,23905,28592,1.93910331936,0.0,0.0,0.0,4.4332494727e-13
50958,23905,30334,11.0374870759,0.0,0.0,0.0,1.65562306138e-12
50959,23906,23907,90.8153843786,0.0,0.0,0.0,2.07625478689e-11
50960,23906,28598,6.58473487435,0.0,0.0,0.0,1.50542635445e-12
50961,23907,23906,90.8153843786,0.0,0.0,0.0,2.07625478689e-11
50962,23908,28643,4.90641158214,0.0,0.0,0.0,7.35961737321e-13
50963,23908,28641,2.59264256924,0.0,0.0,0.0,5.92739499141e-13
50964,23908,28640,2.09313790912,0.0,0.0,0.0,4.78540902862e-13
50965,23908,22243,37.3258993796,0.0,0.0,0.0,8.53358467756e-12
50966,23909,28645,1.79649403005,0.0,0.0,0.0,4.10721085974e-13
50967,23909,23203,129.255163565,0.0,0.0,0.0,2.9550791853e-11
50968,23909,23910,19.4339702196,0.0,0.0,0.0,2.91509553294e-12
50969,23910,23911,2.09440816303,0.0,0.0,0.0,4.78831312993e-13
50970,23910,24531,80.3311256813,0.0,0.0,0.0,1.83655980067e-11
50971,23910,23912,5.30875404598,0.0,0.0,0.0,7.96313106897e-13
50972,23911,23910,2.09440816303,0.0,0.0,0.0,4.78831312993e-13
50973,23911,28645,19.4311574803,0.0,0.0,0.0,2.91467362204e-12
50974,23912,28639,2.06878868652,0.0,0.0,0.0,4.72974093854e-13
50975,23912,23913,17.3902156956,0.0,0.0,0.0,2.60853235434e-12
50976,23913,28642,1.88867634739,0.0,0.0,0.0,4.31796147093e-13
50977,23913,30779,10.0336021294,0.0,0.0,0.0,1.50504031942e-12
50978,23913,24531,57.7910589124,0.0,0.0,0.0,1.32124048725e-11
50979,23914,28642,14.2911127039,0.0,0.0,0.0,2.14366690559e-12
50980,23915,29742,0.959123328538,0.0,0.0,0.0,1.43868499281e-13
50981,23915,30458,2.39801947195,0.0,0.0,0.0,5.48244049371e-13
50982,23916,24487,1.88960220309,0.0,0.0,0.0,2.83440330463e-13
50983,23916,28581,3.02538123525,0.0,0.0,0.0,6.91673807785e-13
50984,23916,25067,4.44229322539,0.0,0.0,0.0,1.01561344888e-12
50985,23916,28597,2.42860645366,0.0,0.0,0.0,3.64290968048e-13
50986,23917,27491,44.4555164763,0.0,0.0,0.0,1.01635840138e-11
50987,23917,31064,52.4340907768,0.0,0.0,0.0,1.19876750747e-11
50988,23918,24370,3.36399229757,0.0,0.0,0.0,5.04598844636e-13
50989,23918,29034,1.213091897,0.0,0.0,0.0,1.08214348881e-14
50990,23919,25075,11.9549069889,0.0,0.0,0.0,4.37801769613e-12
50991,23919,24924,34.6786260268,0.0,0.0,0.0,1.26996921485e-11
50992,23919,24211,26.5953317873,0.0,0.0,0.0,9.73950138696e-12
50993,23920,23883,46.1128261542,0.0,0.0,0.0,1.68870212967e-11
50994,23920,23884,34.5042358692,0.0,0.0,0.0,7.8884855668e-12
50995,23920,24802,13.7731295769,0.0,0.0,0.0,3.14886364356e-12
50996,23921,30952,188.661911991,0.0,0.0,0.0,4.31325816166e-11
50997,23922,24140,21.7047030127,0.0,0.0,0.0,4.96220919358e-12
50998,23923,24856,20.9098948633,0.0,0.0,0.0,4.78049722525e-12
50999,23923,27005,9.26996791685,0.0,0.0,0.0,2.11933422882e-12
51000,23924,23809,9.77606093515,0.0,0.0,0.0,2.23503907982e-12
51001,23924,23923,9.49064166048,0.0,0.0,0.0,2.16978547336e-12
51002,23925,27196,9.23300483176,0.0,0.0,0.0,2.11088359208e-12
51003,23925,23809,10.018389731,0.0,0.0,0.0,2.2904411822e-12
51004,23925,23926,19.6398009018,0.0,0.0,0.0,4.49012366295e-12
51005,23925,25045,20.8976115134,0.0,0.0,0.0,4.77768896054e-12
51006,23926,24279,20.874870525,0.0,0.0,0.0,4.77248983197e-12
51007,23926,24280,61.4856810593,0.0,0.0,0.0,1.4057083004e-11
51008,23926,23925,19.6398009018,0.0,0.0,0.0,4.49012366295e-12
51009,23926,23927,29.1114631315,0.0,0.0,0.0,6.65556998892e-12
51010,23927,24947,16.6430947455,0.0,0.0,0.0,3.80500565742e-12
51011,23927,23926,29.1114631315,0.0,0.0,0.0,6.65556998892e-12
51012,23927,23928,9.63709382622,0.0,0.0,0.0,2.20326790723e-12
51013,23928,24451,49.2104717852,0.0,0.0,0.0,1.12506794205e-11
51014,23928,23927,9.63709382622,0.0,0.0,0.0,2.20326790723e-12
51015,23928,23581,8.63312502954,0.0,0.0,0.0,1.97373686089e-12
51016,23929,25046,16.692189312,0.0,0.0,0.0,3.81622983814e-12
51017,23929,23728,34.3638091477,0.0,0.0,0.0,7.85638069219e-12
51018,23929,24775,49.2195511139,0.0,0.0,0.0,1.12527551701e-11
51019,23929,23581,8.61554183286,0.0,0.0,0.0,1.96971692566e-12
51020,23930,25047,20.8749974646,0.0,0.0,0.0,4.77251885335e-12
51021,23930,24776,60.8798676063,0.0,0.0,0.0,1.39185796997e-11
51022,23930,23728,8.61616207344,0.0,0.0,0.0,1.96985872735e-12
51023,23930,23931,8.55684368137,0.0,0.0,0.0,1.95629713794e-12
51024,23931,23930,8.55684368137,0.0,0.0,0.0,1.95629713794e-12
51025,23931,23932,38.2148202525,0.0,0.0,0.0,8.73681304356e-12
51026,23931,25047,31.5972367573,0.0,0.0,0.0,7.22387671635e-12
51027,23932,23019,34.2835198116,0.0,0.0,0.0,7.83802464829e-12
51028,23932,23931,38.2148202525,0.0,0.0,0.0,8.73681304356e-12
51029,23932,24068,16.1386968463,0.0,0.0,0.0,3.68968835078e-12
51030,23933,23183,17.8970653486,0.0,0.0,0.0,6.5541010798e-12
51031,23934,28601,0.835369681796,0.0,0.0,0.0,1.90985295335e-13
51032,23934,28601,12.1570870343,0.0,0.0,0.0,2.77939804169e-12
51033,23935,27674,1.03722442883,0.0,0.0,0.0,2.3713407152e-13
51034,23935,25800,7.51049922709,0.0,0.0,0.0,1.7170780126e-12
51035,23936,27674,33.5584595784,0.0,0.0,0.0,7.67225870562e-12
51036,23936,26476,2.61357230397,0.0,0.0,0.0,2.57666156002e-14
51037,23937,26116,13.3777746823,0.0,0.0,0.0,4.89908740805e-12
51038,23938,25149,16.3493281736,0.0,0.0,0.0,3.7378436611e-12
51039,23938,25006,7.64752877543,0.0,0.0,0.0,1.74840621295e-12
51040,23939,573,37.9992033262,0.0,0.0,0.0,8.68751790722e-12
51041,23939,23940,37.2443472258,0.0,0.0,0.0,8.5149399236e-12
51042,23939,23940,127.093194022,0.0,0.0,0.0,4.65429177327e-11
51043,23939,28472,116.775206911,0.0,0.0,0.0,2.6697578169e-11
51044,23940,30484,31.0940875842,0.0,0.0,0.0,7.10884489807e-12
51045,23940,28485,1.42019984682,0.0,0.0,0.0,3.24691323005e-13
51046,23940,23939,127.093194022,0.0,0.0,0.0,4.65429177327e-11
51047,23941,30258,1.21443098555,0.0,0.0,0.0,2.77647687597e-13
51048,23941,26549,3.66523474461,0.0,0.0,0.0,8.37959475219e-13
51049,23942,28262,80.0283625458,0.0,0.0,0.0,1.82963791828e-11
51050,23942,25972,5.65249703213,0.0,0.0,0.0,1.29229470328e-12
51051,23943,28257,1.70252670794,0.0,0.0,0.0,3.89237930484e-13
51052,23943,27121,1.52742291832,0.0,0.0,0.0,3.49205056771e-13
51053,23944,28273,2.28221126921,0.0,0.0,0.0,5.21767551261e-13
51054,23944,28287,3.24384315139,0.0,0.0,0.0,7.41619376176e-13
51055,23945,28282,1.8016367234,0.0,0.0,0.0,4.1189682748e-13
51056,23945,28246,1.16341935188,0.0,0.0,0.0,2.65985219909e-13
51057,23946,28247,1.58997466699,0.0,0.0,0.0,5.822661134e-13
51058,23946,23149,206.084662863,0.0,0.0,0.0,7.54704575916e-11
51059,23946,28244,8.31491351979,0.0,0.0,0.0,1.90098617279e-12
51060,23947,24118,180.719866723,0.0,0.0,0.0,4.13168419577e-11
51061,23948,24187,58.5882619296,0.0,0.0,0.0,2.14556623277e-11
51062,23949,24180,44.1312977,0.0,0.0,0.0,1.00894599223e-11
51063,23950,30035,3.14959622919,0.0,0.0,0.0,7.20072297483e-13
51064,23950,30035,4.99095355034,0.0,0.0,0.0,1.14105019441e-12
51065,23950,23374,10.3851854131,0.0,0.0,0.0,2.37429936286e-12
51066,23951,30836,13.0514516371,0.0,0.0,0.0,4.77958433976e-12
51067,23951,28511,41.7432865706,0.0,0.0,0.0,9.54350401705e-12
51068,23951,23391,10.7815172695,0.0,0.0,0.0,2.46491021251e-12
51069,23952,28495,1.24642178947,0.0,0.0,0.0,2.84961543088e-13
51070,23952,30220,1.93228794056,0.0,0.0,0.0,2.89843191085e-13
51071,23952,30219,3.59820808001,0.0,0.0,0.0,8.22635592137e-13
51072,23953,24858,13.8205914728,0.0,0.0,0.0,3.15971455712e-12
51073,23954,24702,23.1300165564,0.0,0.0,0.0,8.47046504753e-12
51074,23955,30049,1.32655927013,0.0,0.0,0.0,4.85800513964e-13
51075,23955,23956,5.45190237746,0.0,0.0,0.0,1.24643401405e-12
51076,23956,30032,8.1428149428,0.0,0.0,0.0,1.86164036187e-12
51077,23956,30049,5.4819716213,0.0,0.0,0.0,1.2533085554e-12
51078,23957,23776,36.8549757202,0.0,0.0,0.0,8.42592037498e-12
51079,23957,23958,18.8997731523,0.0,0.0,0.0,4.32093579156e-12
51080,23957,30052,15.7759335876,0.0,0.0,0.0,3.60675207764e-12
51081,23958,23177,68.5439303845,0.0,0.0,0.0,2.51015370061e-11
51082,23958,23957,18.8997731523,0.0,0.0,0.0,4.32093579156e-12
51083,23958,23175,38.6086574607,0.0,0.0,0.0,8.82685355754e-12
51084,23959,23403,36.2956380197,0.0,0.0,0.0,1.32918596264e-11
51085,23959,23960,14.3507303357,0.0,0.0,0.0,3.28091685772e-12
51086,23959,27381,37.7827163714,0.0,0.0,0.0,8.63802386177e-12
51087,23960,23404,34.6762071312,0.0,0.0,0.0,1.26988063225e-11
51088,23960,24909,18.0875869021,0.0,0.0,0.0,6.62387215652e-12
51089,23960,30430,24.409726883,0.0,0.0,0.0,5.58064171994e-12
51090,23960,23959,14.3507303357,0.0,0.0,0.0,3.28091685772e-12
51091,23961,23962,7.22657300003,0.0,0.0,0.0,2.64645007325e-12
51092,23961,25161,17.3054873987,0.0,0.0,0.0,6.33745876418e-12
51093,23961,22284,13.7086568515,0.0,0.0,0.0,5.02026007744e-12
51094,23962,23961,7.22657300003,0.0,0.0,0.0,2.64645007325e-12
51095,23963,23964,7.85686797009,0.0,0.0,0.0,2.87727098514e-12
51096,23963,29114,21.8523507793,0.0,0.0,0.0,4.99596497013e-12
51097,23963,23073,15.4121956464,0.0,0.0,0.0,3.523592969e-12
51098,23964,23965,1.62275241434,0.0,0.0,0.0,5.94269682987e-13
51099,23964,23963,7.85686797009,0.0,0.0,0.0,2.87727098514e-12
